index,parcels,plants,distance
3111,3702,1,57.032
3112,3703,1,57.1304
3113,3704,1,57.7818
3114,3706,1,60.4935
3115,3707,1,62.632
3116,3708,1,61.6455
3117,3709,1,64.9735
3118,3710,1,64.7053
3119,3711,1,66.3231
3120,3712,1,66.6553
3121,3713,1,71.1059
3122,3714,1,70.6911
3123,3715,1,70.9725
3124,3716,1,77.6991
3125,3717,1,77.03
3126,3718,1,76.5989
3127,3719,1,81.2663
3128,3721,1,85.4849
3129,3722,1,84.5951
3130,3723,1,81.1121
3131,3724,1,23.7723
3132,3725,1,25.9403
3133,3726,1,25.6509
3134,3727,1,25.1015
3135,3728,1,23.4242
3136,3729,1,27.0109
3137,3730,1,26.9244
3138,3732,1,22.5952
3139,3733,1,22.8479
3140,3734,1,24.0687
3141,3736,1,26.1429
3142,3737,1,28.2484
3143,3738,1,37.3931
3144,3741,1,40.4804
3145,3742,1,38.126
3146,3743,1,39.6396
3147,3744,1,38.2413
3148,3746,1,39.6865
3149,3747,1,43.0782
3150,3748,1,45.2848
3151,3749,1,45.1184
3152,3751,1,47.7458
3153,3752,1,49.6637
3154,3753,1,50.5054
3155,3755,1,60.9084
3156,3756,1,60.9084
3157,3757,1,59.0598
3158,3758,1,58.5177
3159,3759,1,58.2376
3160,3760,1,58.7484
3161,3761,1,60.1791
3162,3762,1,61.6591
3163,3763,1,62.7604
3164,3764,1,65.0676
3165,3765,1,66.3903
3166,3766,1,66.5145
3167,3767,1,66.9452
3168,3768,1,68.1703
3169,3769,1,76.7931
3170,3770,1,76.6489
3171,3771,1,71.9965
3172,3772,1,73.9804
3173,3773,1,74.8686
3174,3774,1,75.8904
3175,3775,1,76.2048
3176,3776,1,81.2948
3177,3777,1,81.4804
3178,3778,1,25.2167
3179,3779,1,28.6705
3180,3781,1,27.0734
3181,3782,1,25.3379
3182,3783,1,24.2676
3183,3784,1,23.2734
3184,3785,1,23.8394
3185,3787,1,25.9575
3186,3789,1,24.011
3187,3790,1,26.9252
3188,3791,1,24.2256
3189,3792,1,25.9406
3190,3794,1,27.8796
3191,3795,1,37.9588
3192,3796,1,34.826
3193,3797,1,35.576
3194,3798,1,39.4992
3195,3800,1,36.7757
3196,3801,1,37.501
3197,3802,1,40.4748
3198,3803,1,41.7013
3199,3804,1,42.5374
3200,3805,1,45.8165
3201,3806,1,45.9267
3202,3807,1,46.834
3203,3808,1,47.681
3204,3810,1,49.9473
3205,3811,1,51.6251
3206,3812,1,51.6251
3207,3813,1,52.2987
3208,3814,1,60.0889
3209,3815,1,59.5948
3210,3816,1,59.3435
3211,3817,1,60.4571
3212,3818,1,60.1954
3213,3819,1,60.7676
3214,3820,1,64.2564
3215,3821,1,64.2526
3216,3822,1,65.2167
3217,3823,1,66.8026
3218,3824,1,67.8744
3219,3825,1,68.691
3220,3826,1,75.3592
3221,3827,1,75.4576
3222,3828,1,74.1599
3223,3829,1,73.4307
3224,3830,1,74.0308
3225,3831,1,77.9218
3226,3832,1,78.2211
3227,3833,1,88.0546
3228,3834,1,26.9314
3229,3835,1,26.7964
3230,3836,1,27.558
3231,3837,1,29.8204
3232,3838,1,26.7833
3233,3839,1,26.2863
3234,3840,1,25.4561
3235,3841,1,25.2678
3236,3842,1,25.1803
3237,3843,1,25.3935
3238,3844,1,26.0064
3239,3845,1,27.6377
3240,3846,1,25.2085
3241,3847,1,25.0847
3242,3849,1,25.2551
3243,3850,1,25.5354
3244,3851,1,27.1846
3245,3852,1,33.1589
3246,3853,1,33.3616
3247,3855,1,33.4355
3248,3856,1,34.5887
3249,3857,1,35.3093
3250,3858,1,37.2348
3251,3859,1,37.9922
3252,3860,1,38.6066
3253,3861,1,41.9174
3254,3862,1,42.416
3255,3863,1,48.7112
3256,3864,1,47.5461
3257,3865,1,47.3543
3258,3866,1,47.6007
3259,3867,1,49.0155
3260,3868,1,49.0447
3261,3869,1,49.8761
3262,3871,1,52.581
3263,3872,1,60.3476
3264,3873,1,60.4495
3265,3874,1,60.3885
3266,3875,1,62.6634
3267,3876,1,61.6425
3268,3877,1,62.7894
3269,3878,1,64.4552
3270,3879,1,65.6864
3271,3880,1,66.1875
3272,3881,1,71.2844
3273,3882,1,72.0891
3274,3883,1,72.0891
3275,3884,1,75.3243
3276,3885,1,74.7025
3277,3886,1,76.1911
3278,3887,1,76.0988
3279,3888,1,76.8978
3280,3889,1,76.5529
3281,3890,1,28.7317
3282,3891,1,27.7854
3283,3892,1,28.1952
3284,3893,1,28.5113
3285,3894,1,27.7301
3286,3895,1,26.7574
3287,3896,1,26.719
3288,3897,1,26.2531
3289,3898,1,28.6539
3290,3899,1,27.8174
3291,3900,1,27.3944
3292,3901,1,26.5789
3293,3902,1,26.7754
3294,3904,1,27.5874
3295,3905,1,26.5185
3296,3906,1,26.6348
3297,3907,1,26.9149
3298,3908,1,31.6257
3299,3909,1,31.9769
3300,3910,1,31.3992
3301,3911,1,33.495
3302,3912,1,33.8433
3303,3913,1,35.7364
3304,3914,1,36.4748
3305,3915,1,37.4934
3306,3916,1,39.5772
3307,3917,1,42.6789
3308,3918,1,43.4
3309,3919,1,44.6851
3310,3920,1,48.4427
3311,3921,1,48.3732
3312,3922,1,48.7982
3313,3923,1,47.6503
3314,3924,1,48.4874
3315,3925,1,49.3309
3316,3926,1,50.1711
3317,3927,1,50.814
3318,3928,1,63.5427
3319,3929,1,61.4559
3320,3930,1,61.5561
3321,3931,1,63.17
3322,3932,1,63.2142
3323,3933,1,62.9005
3324,3934,1,63.0903
3325,3935,1,65.4666
3326,3936,1,65.9652
3327,3938,1,70.3677
3328,3939,1,71.9691
3329,3940,1,71.4364
3330,3941,1,71.1389
3331,3942,1,72.0127
3332,3943,1,75.1945
3333,3944,1,74.7617
3334,3945,1,29.371
3335,3946,1,28.8245
3336,3947,1,29.9853
3337,3948,1,29.8363
3338,3949,1,29.2106
3339,3950,1,28.1283
3340,3951,1,32.0768
3341,3952,1,27.7862
3342,3954,1,29.6019
3343,3955,1,28.9999
3344,3956,1,29.6665
3345,3957,1,28.6493
3346,3958,1,27.6154
3347,3959,1,27.757
3348,3961,1,28.1741
3349,3962,1,28.0221
3350,3963,1,28.3922
3351,3964,1,30.1507
3352,3965,1,31.4624
3353,3967,1,33.9506
3354,3968,1,34.5297
3355,3969,1,35.7202
3356,3970,1,38.1768
3357,3971,1,39.0082
3358,3972,1,40.0359
3359,3973,1,40.9877
3360,3974,1,44.1307
3361,3975,1,44.5552
3362,3976,1,47.0612
3363,3977,1,46.5702
3364,3978,1,47.0919
3365,3979,1,47.9338
3366,3980,1,48.7754
3367,3981,1,49.6879
3368,3982,1,50.2779
3369,3983,1,63.7444
3370,3985,1,62.7239
3371,3986,1,64.1392
3372,3987,1,64.5997
3373,3988,1,64.5726
3374,3989,1,64.3338
3375,3990,1,64.7665
3376,3991,1,65.6997
3377,3992,1,67.213
3378,3993,1,68.9512
3379,3994,1,68.8666
3380,3995,1,70.3675
3381,3996,1,70.7852
3382,3997,1,71.7517
3383,3998,1,72.6926
3384,3999,1,30.7813
3385,4000,1,30.3091
3386,4001,1,35.9981
3387,4002,1,31.5838
3388,4003,1,31.2804
3389,4004,1,31.6116
3390,4005,1,30.9456
3391,4006,1,31.4488
3392,4007,1,28.6841
3393,4008,1,33.9851
3394,4009,1,30.0395
3395,4010,1,31.5973
3396,4011,1,31.3131
3397,4012,1,29.2353
3398,4013,1,31.361
3399,4014,1,29.7116
3400,4015,1,29.4368
3401,4016,1,37.3626
3402,4017,1,29.1758
3403,4021,1,32.4766
3404,4022,1,33.7134
3405,4023,1,35.581
3406,4024,1,36.7862
3407,4025,1,37.6256
3408,4026,1,38.5356
3409,4027,1,41.5016
3410,4028,1,41.5508
3411,4029,1,41.7248
3412,4030,1,43.9949
3413,4031,1,44.834
3414,4032,1,45.6172
3415,4033,1,46.5367
3416,4034,1,47.3739
3417,4035,1,48.2201
3418,4036,1,49.0617
3419,4037,1,64.9757
3420,4038,1,64.9757
3421,4039,1,64.7004
3422,4040,1,63.7755
3423,4041,1,64.6945
3424,4042,1,65.7347
3425,4043,1,66.337
3426,4044,1,65.8846
3427,4045,1,66.3982
3428,4046,1,66.2649
3429,4047,1,67.6152
3430,4048,1,68.1453
3431,4049,1,68.6817
3432,4050,1,69.6391
3433,4051,1,72.4225
3434,4052,1,72.9113
3435,4053,1,40.4964
3436,4054,1,39.9829
3437,4055,1,40.0729
3438,4056,1,35.2532
3439,4057,1,34.7598
3440,4058,1,31.3793
3441,4060,1,33.4232
3442,4061,1,33.1525
3443,4063,1,33.6886
3444,4064,1,35.2758
3445,4065,1,31.915
3446,4066,1,30.6942
3447,4067,1,43.0002
3448,4068,1,30.4856
3449,4069,1,30.4837
3450,4070,1,30.1997
3451,4071,1,35.9403
3452,4072,1,31.7254
3453,4076,1,32.6807
3454,4077,1,34.0919
3455,4078,1,35.267
3456,4079,1,36.1757
3457,4080,1,39.6686
3458,4081,1,39.8478
3459,4082,1,40.1128
3460,4083,1,40.9911
3461,4084,1,42.5963
3462,4085,1,43.4336
3463,4086,1,44.2743
3464,4087,1,45.1128
3465,4088,1,45.6172
3466,4089,1,46.8231
3467,4091,1,59.7532
3468,4092,1,60.0282
3469,4093,1,60.1487
3470,4094,1,65.6235
3471,4095,1,64.8786
3472,4096,1,65.3556
3473,4097,1,67.4772
3474,4098,1,67.9899
3475,4099,1,68.3317
3476,4100,1,67.6385
3477,4101,1,72.8942
3478,4102,1,70.5525
3479,4103,1,69.9697
3480,4104,1,69.8665
3481,4105,1,70.4892
3482,4106,1,36.8562
3483,4108,1,38.7356
3484,4109,1,39.5867
3485,4110,1,40.5347
3486,4111,1,33.8276
3487,4112,1,32.5273
3488,4114,1,33.4148
3489,4115,1,34.9628
3490,4117,1,43.5133
3491,4118,1,42.7827
3492,4119,1,41.482
3493,4120,1,41.0948
3494,4121,1,38.5658
3495,4122,1,37.3925
3496,4123,1,37.2814
3497,4124,1,34.7002
3498,4125,1,33.1343
3499,4126,1,33.0121
3500,4128,1,33.1176
3501,4129,1,33.9395
3502,4130,1,36.0286
3503,4131,1,36.7608
3504,4132,1,37.9041
3505,4133,1,38.8092
3506,4134,1,39.7135
3507,4135,1,40.6
3508,4136,1,43.3047
3509,4137,1,43.7878
3510,4138,1,46.9698
3511,4139,1,46.4714
3512,4140,1,45.3905
3513,4141,1,45.6172
3514,4142,1,59.6103
3515,4143,1,59.6103
3516,4146,1,59.4492
3517,4147,1,65.9797
3518,4148,1,66.083
3519,4149,1,60.9707
3520,4150,1,61.5383
3521,4151,1,62.6485
3522,4152,1,63.9609
3523,4153,1,72.6711
3524,4154,1,71.713
3525,4155,1,70.8727
3526,4156,1,70.5635
3527,4157,1,35.5924
3528,4158,1,35.8593
3529,4159,1,37.3238
3530,4160,1,37.8673
3531,4161,1,38.8873
3532,4162,1,39.8079
3533,4163,1,40.7812
3534,4164,1,41.674
3535,4165,1,43.309
3536,4166,1,43.8048
3537,4167,1,46.0783
3538,4168,1,45.5367
3539,4169,1,44.5618
3540,4170,1,43.5333
3541,4171,1,42.6513
3542,4172,1,41.6375
3543,4173,1,40.5666
3544,4174,1,39.5846
3545,4175,1,38.6049
3546,4176,1,37.6392
3547,4177,1,37.4139
3548,4178,1,34.4812
3549,4180,1,34.7408
3550,4181,1,34.0065
3551,4182,1,33.7666
3552,4183,1,34.1718
3553,4184,1,34.3124
3554,4185,1,35.2966
3555,4186,1,36.0289
3556,4187,1,37.786
3557,4188,1,38.4152
3558,4189,1,39.3141
3559,4191,1,45.2697
3560,4192,1,46.4885
3561,4193,1,46.2833
3562,4194,1,46.2706
3563,4195,1,46.4468
3564,4196,1,46.4468
3565,4197,1,53.1985
3566,4198,1,59.4722
3567,4199,1,59.1795
3568,4200,1,59.0333
3569,4201,1,58.4864
3570,4202,1,58.0232
3571,4203,1,59.0073
3572,4204,1,59.3467
3573,4205,1,59.568
3574,4206,1,62.1955
3575,4207,1,63.0597
3576,4208,1,64.3924
3577,4209,1,65.2898
3578,4210,1,34.6046
3579,4211,1,35.4718
3580,4212,1,36.3066
3581,4213,1,37.8213
3582,4214,1,41.0061
3583,4215,1,40.4474
3584,4216,1,40.779
3585,4217,1,42.9456
3586,4218,1,43.027
3587,4219,1,43.7378
3588,4220,1,46.7843
3589,4221,1,46.5129
3590,4222,1,44.5966
3591,4223,1,43.638
3592,4224,1,42.8867
3593,4225,1,41.8473
3594,4226,1,40.592
3595,4227,1,39.6351
3596,4228,1,38.644
3597,4229,1,38.5597
3598,4230,1,38.5597
3599,4231,1,38.2275
3600,4232,1,35.5229
3601,4233,1,34.0065
3602,4234,1,34.484
3603,4235,1,40.1088
3604,4236,1,38.401
3605,4237,1,37.3222
3606,4238,1,37.5842
3607,4239,1,43.2123
3608,4241,1,44.6928
3609,4242,1,46.4468
3610,4243,1,46.4468
3611,4244,1,46.4468
3612,4245,1,46.4468
3613,4246,1,51.7899
3614,4247,1,52.6209
3615,4248,1,53.4729
3616,4249,1,54.2646
3617,4250,1,55.1798
3618,4251,1,57.026
3619,4252,1,57.0676
3620,4253,1,58.3583
3621,4254,1,61.0307
3622,4256,1,62.3365
3623,4257,1,63.1544
3624,4258,1,65.3978
3625,4259,1,35.9269
3626,4260,1,38.9211
3627,4261,1,41.7141
3628,4263,1,41.4646
3629,4266,1,44.0777
3630,4267,1,43.9702
3631,4268,1,46.7501
3632,4269,1,51.1652
3633,4270,1,51.1652
3634,4272,1,48.4675
3635,4273,1,48.4675
3636,4274,1,42.1052
3637,4275,1,41.2233
3638,4276,1,40.3511
3639,4277,1,39.484
3640,4279,1,37.6782
3641,4280,1,36.9493
3642,4281,1,36.3146
3643,4284,1,34.484
3644,4285,1,39.6073
3645,4286,1,38.7393
3646,4287,1,38.0254
3647,4288,1,39.3275
3648,4290,1,42.614
3649,4292,1,43.9668
3650,4293,1,44.7026
3651,4294,1,46.4468
3652,4296,1,48.0774
3653,4298,1,52.0982
3654,4299,1,52.9234
3655,4301,1,55.4707
3656,4302,1,56.9166
3657,4303,1,59.4634
3658,4304,1,61.0307
3659,4305,1,63.7731
3660,4307,1,63.3612
3661,4308,1,39.1488
3662,4310,1,41.7141
3663,4311,1,41.4646
3664,4313,1,45.0598
3665,4314,1,45.3754
3666,4315,1,45.7201
3667,4316,1,51.1652
3668,4317,1,51.1652
3669,4318,1,51.1652
3670,4319,1,48.4675
3671,4320,1,48.4675
3672,4321,1,43.9869
3673,4322,1,42.5943
3674,4323,1,41.7192
3675,4324,1,40.8425
3676,4325,1,39.97
3677,4327,1,38.3984
3678,4328,1,37.6905
3679,4329,1,36.9557
3680,4331,1,35.8184
3681,4332,1,34.484
3682,4333,1,39.0769
3683,4334,1,38.8374
3684,4335,1,39.9226
3685,4336,1,39.6379
3686,4337,1,39.5795
3687,4338,1,41.6235
3688,4339,1,43.8663
3689,4340,1,44.2788
3690,4342,1,48.0774
3691,4343,1,48.0774
3692,4344,1,48.0461
3693,4345,1,50.6864
3694,4346,1,51.5332
3695,4347,1,52.3831
3696,4348,1,53.2309
3697,4349,1,54.0763
3698,4351,1,60.4566
3699,4352,1,60.5687
3700,4353,1,62.4436
3701,4355,1,44.0131
3702,4356,1,44.0131
3703,4358,1,46.4357
3704,4359,1,46.4357
3705,4360,1,46.4317
3706,4361,1,51.6482
3707,4362,1,50.7642
3708,4363,1,50.3883
3709,4364,1,48.82
3710,4365,1,48.1325
3711,4366,1,47.4252
3712,4367,1,43.9869
3713,4368,1,43.0775
3714,4369,1,42.2063
3715,4370,1,41.3335
3716,4372,1,40.3965
3717,4373,1,40.6951
3718,4374,1,40.995
3719,4375,1,41.2964
3720,4376,1,36.5513
3721,4377,1,45.409
3722,4378,1,42.105
3723,4380,1,42.105
3724,4381,1,42.0461
3725,4383,1,42.9781
3726,4384,1,43.1498
3727,4385,1,44.6567
3728,4386,1,45.6417
3729,4387,1,47.5037
3730,4388,1,47.8265
3731,4389,1,49.2974
3732,4390,1,50.1441
3733,4391,1,50.9909
3734,4392,1,51.84
3735,4393,1,52.6874
3736,4394,1,53.5385
3737,4395,1,54.467
3738,4396,1,67.0346
3739,4397,1,61.7153
3740,4398,1,61.8884
3741,4399,1,44.0131
3742,4400,1,44.6389
3743,4401,1,44.6792
3744,4402,1,46.9319
3745,4403,1,47.147
3746,4404,1,47.6622
3747,4405,1,50.7636
3748,4406,1,49.7861
3749,4407,1,48.8178
3750,4408,1,46.7754
3751,4410,1,44.4411
3752,4411,1,43.5688
3753,4413,1,41.8193
3754,4414,1,41.1537
3755,4415,1,41.4533
3756,4416,1,41.7532
3757,4417,1,42.049
3758,4418,1,43.6516
3759,4419,1,43.6516
3760,4420,1,47.0512
3761,4421,1,45.3919
3762,4422,1,44.653
3763,4423,1,42.105
3764,4425,1,42.5998
3765,4426,1,42.167
3766,4427,1,43.1499
3767,4428,1,43.1499
3768,4429,1,46.1466
3769,4430,1,47.0071
3770,4431,1,47.8741
3771,4433,1,49.5968
3772,4434,1,50.4474
3773,4435,1,51.2987
3774,4437,1,63.3287
3775,4438,1,63.3287
3776,4439,1,66.058
3777,4440,1,66.0429
3778,4441,1,44.4579
3779,4442,1,44.6792
3780,4444,1,47.2216
3781,4445,1,50.171
3782,4446,1,49.2977
3783,4447,1,48.4239
3784,4448,1,47.5496
3785,4449,1,46.677
3786,4450,1,46.488
3787,4451,1,44.9291
3788,4452,1,44.6744
3789,4453,1,44.86
3790,4454,1,45.0408
3791,4455,1,42.2192
3792,4456,1,42.5009
3793,4457,1,42.8063
3794,4458,1,43.6516
3795,4459,1,43.6516
3796,4460,1,43.6516
3797,4461,1,48.6844
3798,4462,1,47.4924
3799,4463,1,46.1151
3800,4464,1,45.3755
3801,4465,1,44.636
3802,4466,1,43.8965
3803,4467,1,43.1537
3804,4468,1,43.513
3805,4469,1,43.3105
3806,4470,1,43.2909
3807,4471,1,46.6731
3808,4472,1,47.5501
3809,4473,1,48.5314
3810,4474,1,48.5314
3811,4475,1,49.0499
3812,4476,1,49.8962
3813,4477,1,50.737
3814,4478,1,61.1943
3815,4479,1,63.3287
3816,4480,1,63.3287
3817,4481,1,54.916
3818,4482,1,55.184
3819,4483,1,51.5351
3820,4484,1,50.6588
3821,4485,1,49.7858
3822,4486,1,48.9119
3823,4488,1,47.5418
3824,4490,1,47.764
3825,4491,1,45.7712
3826,4492,1,45.9514
3827,4493,1,46.1338
3828,4495,1,44.5765
3829,4496,1,44.4433
3830,4497,1,43.8879
3831,4498,1,43.8606
3832,4500,1,48.6844
3833,4501,1,47.8364
3834,4502,1,47.1168
3835,4503,1,45.3584
3836,4504,1,44.6189
3837,4505,1,43.8092
3838,4506,1,44.2459
3839,4507,1,44.5768
3840,4508,1,45.086
3841,4509,1,45.5642
3842,4510,1,48.0295
3843,4511,1,48.5314
3844,4512,1,48.5314
3845,4514,1,59.2194
3846,4515,1,59.2194
3847,4516,1,60.2138
3848,4517,1,61.1943
3849,4520,1,51.1463
3850,4521,1,50.2739
3851,4523,1,48.5112
3852,4524,1,48.7873
3853,4525,1,50.3067
3854,4526,1,47.402
3855,4527,1,47.0126
3856,4528,1,46.7772
3857,4529,1,46.7333
3858,4531,1,45.353
3859,4532,1,45.85
3860,4533,1,46.345
3861,4535,1,50.0907
3862,4536,1,48.6844
3863,4537,1,47.592
3864,4538,1,46.7262
3865,4539,1,46.0804
3866,4541,1,44.4142
3867,4542,1,45.0343
3868,4544,1,46.0332
3869,4545,1,46.5282
3870,4546,1,47.0242
3871,4547,1,47.5253
3872,4548,1,57.9261
3873,4549,1,57.9261
3874,4550,1,59.2194
3875,4551,1,59.2194
3876,4552,1,60.2138
3877,4553,1,53.8333
3878,4554,1,54.3136
3879,4555,1,50.763
3880,4556,1,49.888
3881,4557,1,48.9848
3882,4559,1,49.7368
3883,4560,1,50.567
3884,4561,1,48.9723
3885,4562,1,48.2484
3886,4563,1,48.1195
3887,4564,1,48.086
3888,4565,1,50.1098
3889,4566,1,46.3106
3890,4567,1,46.8069
3891,4568,1,47.4839
3892,4570,1,49.8156
3893,4571,1,48.9993
3894,4572,1,48.1756
3895,4573,1,46.4488
3896,4574,1,46.0626
3897,4575,1,45.5138
3898,4577,1,46.495
3899,4579,1,47.487
3900,4581,1,55.8325
3901,4582,1,55.8325
3902,4583,1,57.9261
3903,4584,1,57.9261
3904,4585,1,55.2789
3905,4586,1,56.8582
3906,4587,1,57.9149
3907,4588,1,58.8168
3908,4589,1,58.8168
3909,4590,1,58.8168
3910,4591,1,50.4301
3911,4592,1,50.3203
3912,4593,1,50.8179
3913,4594,1,48.3135
3914,4595,1,51.1648
3915,4596,1,50.1098
3916,4597,1,50.1098
3917,4599,1,48.9276
3918,4600,1,49.1377
3919,4601,1,49.7621
3920,4602,1,49.5736
3921,4603,1,48.7407
3922,4604,1,47.9316
3923,4605,1,46.7921
3924,4606,1,46.4139
3925,4607,1,46.4613
3926,4608,1,46.9251
3927,4609,1,47.4487
3928,4610,1,47.9489
3929,4611,1,48.4435
3930,4612,1,48.9453
3931,4615,1,55.8325
3932,4616,1,57.9149
3933,4617,1,57.9149
3934,4618,1,58.8168
3935,4619,1,58.6876
3936,4620,1,58.1911
3937,4621,1,58.4043
3938,4622,1,51.5698
3939,4623,1,51.7743
3940,4624,1,52.5766
3941,4625,1,51.7423
3942,4626,1,50.9093
3943,4627,1,50.073
3944,4628,1,49.9422
3945,4629,1,49.5908
3946,4630,1,50.0912
3947,4632,1,51.0931
3948,4633,1,54.423
3949,4634,1,54.4479
3950,4635,1,54.4776
3951,4636,1,53.3034
3952,4637,1,52.8109
3953,4638,1,52.0496
3954,4639,1,51.2838
3955,4640,1,50.5392
3956,4641,1,49.7911
3957,4642,1,49.8987
3958,4643,1,50.3958
3959,4644,1,59.648
3960,4645,1,59.648
3961,4646,1,57.73
3962,4647,1,57.234
3963,4648,1,56.7373
3964,4650,1,52.7306
3965,4651,1,54.2033
3966,4652,1,52.3123
3967,4653,1,51.79
3968,4654,1,51.79
3969,4655,1,49.9422
3970,4656,1,50.5444
3971,4657,1,51.0449
3972,4658,1,51.5449
3973,4659,1,53.2748
3974,4660,1,54.423
3975,4661,1,54.4965
3976,4662,1,54.5843
3977,4663,1,53.3034
3978,4664,1,52.7489
3979,4665,1,52.0157
3980,4666,1,51.2504
3981,4667,1,50.5017
3982,4668,1,50.8528
3983,4669,1,59.648
3984,4670,1,62.5506
3985,4671,1,63.5066
3986,4672,1,55.7789
3987,4673,1,54.8062
3988,4674,1,54.1531
3989,4675,1,53.6333
3990,4676,1,52.8969
3991,4677,1,51.79
3992,4678,1,51.79
3993,4679,1,51.79
3994,4680,1,51.5166
3995,4681,1,51.977
3996,4682,1,52.4705
3997,4683,1,53.2326
3998,4684,1,54.59
3999,4685,1,54.59
4000,4686,1,54.59
4001,4687,1,60.9999
4002,4688,1,53.3034
4003,4689,1,53.3034
4004,4690,1,52.7085
4005,4691,1,51.9624
4006,4692,1,52.0899
4007,4694,1,63.5204
4008,4695,1,56.1591
4009,4696,1,55.7899
4010,4697,1,54.9332
4011,4698,1,54.9332
4012,4699,1,54.9332
4013,4700,1,51.79
4014,4701,1,51.79
4015,4702,1,51.79
4016,4703,1,52.4412
4017,4704,1,52.5681
4018,4705,1,53.4689
4019,4707,1,54.5794
4020,4708,1,54.5794
4021,4709,1,54.5794
4022,4710,1,61.2114
4023,4711,1,61.2114
4024,4712,1,60.8699
4025,4713,1,59.1381
4026,4714,1,62.0109
4027,4715,1,63.559
4028,4716,1,57.3182
4029,4717,1,56.8634
4030,4718,1,57.1024
4031,4719,1,57.3331
4032,4720,1,54.9332
4033,4721,1,54.9332
4034,4722,1,57.572
4035,4723,1,57.572
4036,4724,1,57.572
4037,4725,1,57.4583
4038,4726,1,56.6053
4039,4727,1,55.7645
4040,4728,1,55.1297
4041,4729,1,55.0267
4042,4730,1,61.5401
4043,4731,1,61.5401
4044,4732,1,61.2114
4045,4733,1,60.0151
4046,4734,1,59.4398
4047,4735,1,58.433
4048,4736,1,58.1172
4049,4737,1,58.1579
4050,4738,1,58.2898
4051,4739,1,58.4216
4052,4740,1,58.5537
4053,4741,1,57.572
4054,4742,1,57.572
4055,4744,1,57.572
4056,4745,1,57.1703
4057,4746,1,56.3373
4058,4747,1,55.5021
4059,4748,1,55.2436
4060,4749,1,62.5676
4061,4751,1,61.3608
4062,4752,1,59.7201
4063,4753,1,59.5131
4064,4754,1,58.9171
4065,4755,1,58.9171
4066,4756,1,58.9171
4067,4757,1,58.9171
4068,4758,1,57.572
4069,4759,1,57.572
4070,4760,1,57.7333
4071,4761,1,58.106
4072,4762,1,58.661
4073,4763,1,59.2242
4074,4764,1,59.8153
4075,4765,1,63.5941
4076,4766,1,63.5941
4077,4767,1,60.0655
4078,4768,1,58.9171
4079,4769,1,58.9171
4080,4770,1,81.6711
4081,4771,1,81.6711
4082,4772,1,61.4545
4083,4773,1,61.4545
4084,4774,1,61.4545
4085,4775,1,61.4545
4086,4776,1,60.6676
4087,4777,1,60.1005
4088,4778,1,60.1573
4089,4779,1,64.4064
4090,4780,1,81.9428
4091,4781,1,81.6711
4092,4782,1,81.6711
4093,4783,1,81.6711
4094,4784,1,81.6711
4095,4785,1,61.4545
4096,4786,1,61.4545
4097,4787,1,61.4545
4098,4788,1,61.2195
4099,4789,1,61.8216
4100,4790,1,66.7257
4101,4791,1,81.6711
4102,4792,1,81.6711
4103,4793,1,81.6711
4104,4794,1,81.6711
4105,4795,1,61.4545
4106,4796,1,61.4545
4107,4797,1,61.4372
4108,4798,1,62.0768
4109,4800,1,79.9719
4110,4801,1,79.9719
4111,4802,1,73.3404
4112,4803,1,73.9081
4113,4804,1,74.3127
4114,4805,1,79.9719
4115,4806,1,79.9719
4116,4807,1,73.3404
4117,4808,1,73.3404
4118,4809,1,79.6717
